Nro;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
19;Del Giro;76058647-1;VERISURE CHILE SPA;8904054;01/05/2024;01/05/2024 21:27:02;0;37267;7081;;;44348;;;;;0;0;;;;
20;Del Giro;76058647-1;VERISURE CHILE SPA;8904296;01/05/2024;01/05/2024 21:27:04;0;38385;7293;;;45678;;;;;0;0;;;;
21;Del Giro;76058647-1;VERISURE CHILE SPA;8823720;01/05/2024;02/05/2024 00:43:07;0;40993;7789;;;48782;;;;;0;0;;;;
22;Del Giro;76058647-1;VERISURE CHILE SPA;8850516;01/05/2024;02/05/2024 00:49:24;0;41366;7860;;;49226;;;;;0;0;;;;
23;Del Giro;76058647-1;VERISURE CHILE SPA;8850548;01/05/2024;02/05/2024 00:49:24;0;40993;7789;;;48782;;;;;0;0;;;;
24;Del Giro;76058647-1;VERISURE CHILE SPA;8837209;01/05/2024;02/05/2024 00:46:21;0;40993;7789;;;48782;;;;;0;0;;;;
25;Del Giro;76058647-1;VERISURE CHILE SPA;8919400;01/05/2024;02/05/2024 01:54:36;0;40993;7789;;;48782;;;;;0;0;;;;
26;Del Giro;77795868-2;TRANSPORTES SAAVEDRA Y VIDAL SPA;277;02/05/2024;02/05/2024 08:53:01;0;1470000;279300;;;1749300;;;;;0;0;;;;
27;Del Giro;77795868-2;TRANSPORTES SAAVEDRA Y VIDAL SPA;278;02/05/2024;02/05/2024 08:57:58;0;380000;72200;;;452200;;;;;0;0;;;;
28;Del Giro;77595321-7;ALMACÉN TECNOLÓGICO LIMITADA;6726;02/05/2024;02/05/2024 10:15:22;0;171900;32661;;;204561;;;;;0;0;;;;
29;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;721;02/05/2024;02/05/2024 12:23:46;0;50000;9500;;;59500;;;;;0;0;;;;
30;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;722;02/05/2024;02/05/2024 12:25:17;0;100840;19160;;;120000;;;;;0;0;;;;
31;Del Giro;77055131-5;ACCESORIOS, AUTOMOTRIZ LUZ MARINA ESPINOZA COLMENAREZ  E.I.R.L.;723;02/05/2024;02/05/2024 12:26:19;0;100840;19160;;;120000;;;;;0;0;;;;
32;Del Giro;76816856-3;SERVICIOS VARIOS EDUARDO VELASQUEZ E.I.R.L.;198;02/05/2024;02/05/2024 12:49:04;0;756303;143698;;;900001;;;;;0;0;;;;
33;Del Giro;76360903-0;Rentokil Initial Chile SpA.;603305;02/05/2024;02/05/2024 13:19:17;0;115346;21916;;;137262;;;;;0;0;;;;
34;Del Giro;96988790-8;Site Chile S.A.;31982;02/05/2024;02/05/2024 13:33:02;0;268730;51059;;;319789;;;;;0;0;;;;
35;Del Giro;96502140-K;AUTOMOTRIZ ROSSELOT SOCIEDAD ANONIMA;228629;02/05/2024;02/05/2024 13:41:15;0;28820700;5475933;;;34296633;;;;;0;0;;;;
36;Del Giro;76822015-8;LABCO SPA;302;02/05/2024;02/05/2024 14:24:56;0;130000;24700;;;154700;;;;;0;0;;;;
37;Del Giro;76822015-8;LABCO SPA;303;02/05/2024;02/05/2024 14:27:30;0;130000;24700;;;154700;;;;;0;0;;;;
38;Del Giro;76822015-8;LABCO SPA;304;02/05/2024;02/05/2024 14:33:48;0;130000;24700;;;154700;;;;;0;0;;;;
39;Del Giro;76822015-8;LABCO SPA;305;02/05/2024;02/05/2024 14:36:11;0;130000;24700;;;154700;;;;;0;0;;;;
40;Del Giro;76822015-8;LABCO SPA;306;02/05/2024;02/05/2024 14:38:00;0;130000;24700;;;154700;;;;;0;0;;;;
41;Del Giro;76822015-8;LABCO SPA;307;02/05/2024;02/05/2024 14:40:16;0;130000;24700;;;154700;;;;;0;0;;;;
42;Del Giro;76822015-8;LABCO SPA;308;02/05/2024;02/05/2024 14:42:33;0;250000;47500;;;297500;;;;;0;0;;;;
43;Del Giro;76822015-8;LABCO SPA;309;02/05/2024;02/05/2024 14:44:45;0;250000;47500;;;297500;;;;;0;0;;;;
44;Del Giro;76822015-8;LABCO SPA;310;02/05/2024;02/05/2024 14:47:24;0;500000;95000;;;595000;;;;;0;0;;;;
45;Del Giro;76822015-8;LABCO SPA;311;02/05/2024;02/05/2024 14:50:31;0;130000;24700;;;154700;;;;;0;0;;;;
46;Del Giro;76822015-8;LABCO SPA;312;02/05/2024;02/05/2024 14:53:19;0;520000;98800;;;618800;;;;;0;0;;;;
47;Del Giro;76822015-8;LABCO SPA;313;02/05/2024;02/05/2024 14:55:17;0;260000;49400;;;309400;;;;;0;0;;;;
48;Del Giro;76822015-8;LABCO SPA;314;02/05/2024;02/05/2024 14:57:29;0;130000;24700;;;154700;;;;;0;0;;;;
49;Del Giro;96756430-3;Chilexpress S A;11980251;02/05/2024;02/05/2024 15:01:56;0;188638;35841;;;224479;;;;;0;0;;;;
50;Del Giro;77285658-K;REGCHEQ SPA;3922;02/05/2024;02/05/2024 16:27:37;0;760347;144466;;;904813;;;;;0;0;;;;
51;Del Giro;77497022-3;MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES,  SERVICIO DE LAVA;208;02/05/2024;02/05/2024 16:28:14;0;170000;32300;;;202300;;;;;0;0;;;;
52;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;201377;02/05/2024;02/05/2024 16:37:33;0;539432;102492;;;641924;;;;;0;0;;;;
53;Del Giro;96537930-4;Bansa Santander S.A.;291426;02/05/2024;02/05/2024 17:12:29;0;21101700;4009323;;;25111023;;;;;0;0;;;;
54;Del Giro;76392454-8;IMPORTADORA BULDER SPA;21085;02/05/2024;02/05/2024 17:12:32;0;417749;79372;;;497121;;;;;0;0;;;;
55;Del Giro;96537930-4;Bansa Santander S.A.;291422;02/05/2024;02/05/2024 17:15:43;0;15841008;3009792;;;18850800;;;;;0;0;;;;
56;Del Giro;96537930-4;Bansa Santander S.A.;291423;02/05/2024;02/05/2024 17:15:43;0;15622437;2968263;;;18590700;;;;;0;0;;;;
57;Del Giro;96537930-4;Bansa Santander S.A.;291428;02/05/2024;02/05/2024 17:15:43;0;25782101;4898599;;;30680700;;;;;0;0;;;;
58;Del Giro;77626854-2;AUDIO MATICS SPA;177;02/05/2024;02/05/2024 17:18:53;0;247000;46930;;;293930;;;;;0;0;;;;
59;Del Giro;77435230-9;Neumaticos y Llantas del Pacifico Ltda.;478432;02/05/2024;02/05/2024 18:00:01;0;164368;31230;;;195598;;;;;0;0;;;;
60;Del Giro;78254960-K;AUTOTRANS LIMITADA;5209;30/04/2024;02/05/2024 18:35:52;0;14370000;2730300;;;17100300;;;;;0;0;;;;
61;Del Giro;77310372-0;CAM INGENIERÍA Y SERVICIOS SPA;484;02/05/2024;02/05/2024 19:54:01;0;287460;54617;;;342077;;;;;0;0;;;;
62;Del Giro;77310372-0;CAM INGENIERÍA Y SERVICIOS SPA;485;02/05/2024;02/05/2024 19:59:40;0;127000;24130;;;151130;;;;;0;0;;;;
63;Del Giro;77310372-0;CAM INGENIERÍA Y SERVICIOS SPA;486;02/05/2024;02/05/2024 20:05:05;0;137480;26121;;;163601;;;;;0;0;;;;
64;Del Giro;76890364-6;INVERSIONES VENECOS SPA;276;30/04/2024;02/05/2024 21:27:14;0;610000;115900;;;725900;;;;;0;0;;;;
65;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4294;02/05/2024;02/05/2024 23:29:31;0;130000;24700;;;154700;;;;;0;0;;;;
66;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4295;02/05/2024;02/05/2024 23:37:19;0;140000;26600;;;166600;;;;;0;0;;;;
67;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4296;02/05/2024;02/05/2024 23:43:48;0;140000;26600;;;166600;;;;;0;0;;;;
68;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4297;02/05/2024;02/05/2024 23:48:02;0;150000;28500;;;178500;;;;;0;0;;;;
69;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4298;02/05/2024;02/05/2024 23:55:10;0;150000;28500;;;178500;;;;;0;0;;;;
70;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4299;02/05/2024;03/05/2024 00:01:42;0;140000;26600;;;166600;;;;;0;0;;;;
71;Del Giro;12876392-9;ADRIAN ALEXIS AHUMADA VALDENEGRO;4300;03/05/2024;03/05/2024 00:07:45;0;127400;24206;;;151606;;;;;0;0;;;;
72;Del Giro;76246617-1;Quality Water Service Chile SPA;350132;01/05/2024;03/05/2024 00:57:54;0;244077;46375;;;290452;;;;;0;0;;;;
